all	coherent	ratio
640	339	1.12624584718
703	365	1.0798816568
696	335	0.927977839335
673	360	1.15015974441
692	345	0.994236311239
733	391	1.1432748538
684	330	0.932203389831
640	322	1.01257861635
688	350	1.03550295858
677	353	1.08950617284
681	336	0.973913043478
665	347	1.09119496855
739	389	1.11142857143
680	384	1.2972972973
637	325	1.04166666667
653	329	1.01543209877
682	331	0.94301994302
648	330	1.03773584906
716	360	1.01123595506
714	352	0.972375690608
699	350	1.00286532951
663	357	1.16666666667
681	360	1.1214953271
677	340	1.00890207715
683	339	0.985465116279
682	342	1.00588235294
683	352	1.06344410876
691	352	1.0383480826
716	348	0.945652173913
679	334	0.968115942029
676	371	1.21639344262
664	331	0.993993993994
685	360	1.10769230769
686	354	1.06626506024
674	326	0.936781609195
725	365	1.01388888889
697	353	1.0261627907
670	363	1.18241042345
720	350	0.945945945946
675	336	0.991150442478
673	364	1.17799352751
724	338	0.875647668394
730	357	0.957104557641
702	366	1.08928571429
681	334	0.962536023055
625	325	1.08333333333
696	340	0.955056179775
683	351	1.05722891566
686	357	1.08510638298
729	380	1.0888252149
667	342	1.05230769231
654	317	0.940652818991
660	360	1.2
720	347	0.930294906166
692	324	0.880434782609
659	352	1.14657980456
707	360	1.03746397695
682	352	1.06666666667
664	324	0.952941176471
700	340	0.944444444444
660	323	0.958456973294
673	330	0.962099125364
628	314	1.0
708	347	0.961218836565
708	362	1.04624277457
732	382	1.09142857143
686	352	1.05389221557
710	345	0.945205479452
676	332	0.96511627907
691	347	1.00872093023
737	377	1.04722222222
724	368	1.03370786517
666	355	1.14147909968
683	330	0.934844192635
681	333	0.956896551724
657	318	0.938053097345
683	334	0.957020057307
650	305	0.884057971014
689	324	0.887671232877
716	325	0.831202046036
726	373	1.0566572238
641	300	0.879765395894
688	356	1.07228915663
693	357	1.0625
699	351	1.00862068966
685	342	0.997084548105
655	321	0.961077844311
695	324	0.873315363881
679	347	1.04518072289
678	341	1.0118694362
681	353	1.0762195122
641	340	1.12956810631
725	361	0.991758241758
714	372	1.08771929825
654	346	1.12337662338
703	362	1.06158357771
712	384	1.17073170732
666	346	1.08125
665	349	1.10443037975
681	364	1.14826498423
695	345	0.985714285714
732	377	1.06197183099
686	351	1.04776119403
674	341	1.02402402402
780	392	1.01030927835
697	354	1.03206997085
729	367	1.0138121547
709	340	0.921409214092
686	354	1.06626506024
667	321	0.92774566474
701	334	0.910081743869
658	325	0.975975975976
619	315	1.03618421053
720	370	1.05714285714
654	337	1.06309148265
650	338	1.08333333333
670	342	1.04268292683
672	338	1.0119760479
693	358	1.06865671642
694	357	1.05934718101
620	317	1.04620462046
676	346	1.04848484848
741	371	1.0027027027
688	368	1.15
723	382	1.12023460411
676	335	0.982404692082
646	321	0.987692307692
688	357	1.07854984894
687	325	0.897790055249
735	363	0.975806451613
690	352	1.04142011834
662	330	0.993975903614
659	313	0.904624277457
652	355	1.19528619529
702	404	1.35570469799
687	337	0.962857142857
668	369	1.23411371237
670	331	0.976401179941
721	371	1.06
675	348	1.06422018349
654	338	1.06962025316
696	346	0.988571428571
680	334	0.965317919075
695	367	1.11890243902
720	358	0.988950276243
737	385	1.09375
615	299	0.946202531646
711	369	1.07894736842
729	356	0.954423592493
670	344	1.05521472393
639	316	0.978328173375
688	364	1.12345679012
667	375	1.28424657534
737	381	1.0702247191
649	320	0.9726443769
686	362	1.11728395062
699	361	1.06804733728
676	368	1.19480519481
696	356	1.04705882353
713	353	0.980555555556
734	383	1.09116809117
701	351	1.00285714286
677	353	1.08950617284
688	348	1.02352941176
618	333	1.16842105263
691	384	1.25081433225
687	358	1.08814589666
696	334	0.922651933702
711	354	0.991596638655
667	341	1.04601226994
672	339	1.01801801802
679	348	1.05135951662
705	353	1.00284090909
697	380	1.19873817035
731	371	1.03055555556
700	384	1.21518987342
710	355	1.0
701	373	1.13719512195
710	339	0.913746630728
699	370	1.12462006079
716	359	1.0056022409
710	357	1.01133144476
699	341	0.95251396648
668	351	1.1072555205
674	325	0.931232091691
672	349	1.08049535604
680	344	1.02380952381
674	340	1.01796407186
721	357	0.980769230769
685	350	1.0447761194
686	336	0.96
676	357	1.11912225705
702	353	1.01146131805
628	337	1.15807560137
686	330	0.926966292135
717	369	1.06034482759
684	379	1.24262295082
729	362	0.986376021798
651	339	1.08653846154
645	327	1.02830188679
685	350	1.0447761194
663	351	1.125
679	351	1.07012195122
715	362	1.02549575071
665	341	1.0524691358
663	330	0.990990990991
738	368	0.994594594595
688	357	1.07854984894
714	359	1.01126760563
682	346	1.02976190476
691	344	0.991354466859
664	335	1.01823708207
701	344	0.963585434174
673	333	0.979411764706
648	343	1.12459016393
669	361	1.17207792208
659	332	1.01529051988
686	382	1.25657894737
661	322	0.949852507375
690	352	1.04142011834
726	381	1.10434782609
701	361	1.06176470588
705	356	1.02005730659
680	344	1.02380952381
683	338	0.979710144928
669	327	0.956140350877
679	352	1.07645259939
754	390	1.07142857143
719	377	1.10233918129
684	338	0.976878612717
696	367	1.11550151976
661	331	1.00303030303
680	331	0.948424068768
642	328	1.04458598726
676	339	1.0059347181
660	321	0.946902654867
606	318	1.10416666667
673	325	0.933908045977
703	359	1.04360465116
703	371	1.11746987952
736	369	1.00544959128
657	350	1.14006514658
718	348	0.940540540541
714	355	0.988857938719
691	370	1.15264797508
658	320	0.94674556213
671	347	1.07098765432
657	312	0.904347826087
633	319	1.01592356688
689	336	0.951841359773
689	347	1.01461988304
649	337	1.08012820513
705	356	1.02005730659
691	355	1.05654761905
680	357	1.10526315789
697	359	1.06213017751
688	364	1.12345679012
691	338	0.957507082153
711	375	1.11607142857
701	350	0.997150997151
712	360	1.02272727273
702	347	0.977464788732
695	367	1.11890243902
674	347	1.06116207951
687	332	0.935211267606
667	344	1.06501547988
735	365	0.986486486486
729	351	0.928571428571
675	334	0.979472140762
679	334	0.968115942029
719	374	1.08405797101
690	352	1.04142011834
740	398	1.16374269006
717	350	0.953678474114
696	334	0.922651933702
674	362	1.16025641026
710	363	1.04610951009
696	323	0.865951742627
709	363	1.04913294798
692	379	1.21086261981
670	353	1.11356466877
676	316	0.877777777778
652	332	1.0375
678	334	0.970930232558
683	345	1.02071005917
711	367	1.06686046512
702	366	1.08928571429
722	361	1.0
676	358	1.12578616352
656	333	1.03095975232
704	364	1.07058823529
681	358	1.10835913313
655	342	1.09265175719
679	342	1.01483679525
682	346	1.02976190476
662	350	1.12179487179
697	370	1.13149847095
694	362	1.09036144578
730	377	1.06798866856
688	345	1.00583090379
706	337	0.913279132791
676	348	1.06097560976
640	320	1.0
706	369	1.09495548961
668	349	1.09404388715
717	332	0.862337662338
622	316	1.03267973856
696	376	1.175
673	331	0.96783625731
724	382	1.11695906433
679	353	1.08282208589
727	373	1.05367231638
723	384	1.13274336283
673	336	0.99703264095
735	360	0.96
688	361	1.10397553517
686	359	1.09785932722
703	349	0.985875706215
644	306	0.905325443787
706	339	0.923705722071
682	349	1.04804804805
646	344	1.13907284768
659	309	0.882857142857
715	373	1.09064327485
660	328	0.987951807229
705	384	1.19626168224
701	365	1.08630952381
664	333	1.00604229607
685	324	0.897506925208
651	350	1.16279069767
664	334	1.01212121212
698	368	1.11515151515
674	334	0.982352941176
684	366	1.15094339623
709	364	1.05507246377
682	331	0.94301994302
713	370	1.07871720117
702	372	1.12727272727
676	344	1.03614457831
706	372	1.11377245509
720	377	1.09912536443
760	388	1.04301075269
713	341	0.916666666667
668	336	1.01204819277
644	369	1.34181818182
699	340	0.947075208914
718	363	1.02253521127
705	354	1.00854700855
695	349	1.00867052023
705	347	0.969273743017
683	329	0.929378531073
691	343	0.985632183908
702	349	0.988668555241
735	379	1.06460674157
681	346	1.0328358209
704	369	1.10149253731
721	372	1.0659025788
702	358	1.04069767442
658	331	1.0122324159
683	356	1.08868501529
668	331	0.982195845697
688	333	0.938028169014
680	368	1.17948717949
684	345	1.01769911504
663	347	1.09810126582
688	337	0.960113960114
702	351	1.0
684	354	1.07272727273
687	341	0.985549132948
729	379	1.08285714286
660	338	1.04968944099
679	334	0.968115942029
677	338	0.997050147493
661	316	0.915942028986
709	377	1.13554216867
719	377	1.10233918129
688	356	1.07228915663
719	361	1.00837988827
708	395	1.26198083067
686	336	0.96
680	339	0.994134897361
699	345	0.974576271186
751	387	1.06318681319
684	364	1.1375
697	364	1.09309309309
702	370	1.11445783133
697	345	0.980113636364
703	363	1.06764705882
705	348	0.974789915966
667	348	1.09090909091
709	357	1.01420454545
708	363	1.05217391304
692	337	0.949295774648
676	346	1.04848484848
690	347	1.01166180758
709	346	0.953168044077
727	358	0.970189701897
695	347	0.997126436782
736	372	1.02197802198
674	323	0.920227920228
682	357	1.09846153846
704	356	1.02298850575
726	392	1.17365269461
699	349	0.997142857143
680	343	1.0178041543
693	373	1.165625
678	341	1.0118694362
633	321	1.02884615385
697	370	1.13149847095
718	369	1.05730659026
716	370	1.06936416185
664	344	1.075
690	340	0.971428571429
718	346	0.930107526882
698	342	0.960674157303
694	352	1.02923976608
709	367	1.0730994152
696	334	0.922651933702
737	363	0.970588235294
712	367	1.06376811594
705	382	1.1826625387
692	349	1.01749271137
642	319	0.987616099071
720	385	1.14925373134
722	391	1.18126888218
684	361	1.11764705882
646	326	1.01875
714	359	1.01126760563
684	343	1.00586510264
670	335	1.0
707	336	0.905660377358
695	356	1.05014749263
683	351	1.05722891566
648	317	0.957703927492
696	384	1.23076923077
689	372	1.17350157729
692	353	1.0412979351
673	348	1.07076923077
643	311	0.936746987952
720	365	1.02816901408
674	350	1.08024691358
686	340	0.982658959538
685	334	0.951566951567
711	362	1.03724928367
750	368	0.96335078534
710	369	1.08211143695
680	357	1.10526315789
696	345	0.982905982906
679	352	1.07645259939
681	343	1.01479289941
702	372	1.12727272727
695	367	1.11890243902
670	336	1.00598802395
690	347	1.01166180758
712	377	1.12537313433
657	329	1.00304878049
650	333	1.05047318612
662	347	1.10158730159
641	310	0.936555891239
693	353	1.03823529412
681	334	0.962536023055
690	366	1.12962962963
730	382	1.09770114943
703	359	1.04360465116
706	380	1.16564417178
672	346	1.06134969325
686	339	0.976945244957
706	363	1.0583090379
713	346	0.942779291553
660	331	1.00607902736
713	359	1.01412429379
659	303	0.851123595506
693	367	1.12576687117
669	334	0.997014925373
650	335	1.06349206349
691	333	0.930167597765
645	333	1.06730769231
699	326	0.87399463807
621	316	1.03606557377
699	341	0.95251396648
681	341	1.00294117647
666	333	1.0
662	323	0.952802359882
653	347	1.1339869281
718	374	1.08720930233
714	374	1.1
724	381	1.11078717201
701	353	1.01436781609
641	332	1.07443365696
688	351	1.04154302671
668	340	1.03658536585
662	352	1.13548387097
687	329	0.918994413408
674	340	1.01796407186
705	348	0.974789915966
682	345	1.0237388724
710	375	1.11940298507
656	341	1.08253968254
687	347	1.02058823529
674	331	0.965014577259
669	334	0.997014925373
710	366	1.06395348837
632	313	0.981191222571
705	338	0.920980926431
678	325	0.920679886686
686	361	1.11076923077
738	359	0.947229551451
677	367	1.18387096774
681	341	1.00294117647
727	359	0.975543478261
723	381	1.11403508772
676	349	1.06727828746
730	379	1.07977207977
699	361	1.06804733728
721	364	1.01960784314
685	331	0.935028248588
705	356	1.02005730659
698	353	1.0231884058
717	376	1.10263929619
747	398	1.14040114613
680	322	0.899441340782
670	342	1.04268292683
705	360	1.04347826087
661	332	1.00911854103
640	322	1.01257861635
701	357	1.03779069767
674	354	1.10625
687	333	0.940677966102
693	355	1.05029585799
654	346	1.12337662338
716	342	0.914438502674
684	352	1.06024096386
694	348	1.00578034682
654	341	1.08945686901
674	368	1.20261437908
710	363	1.04610951009
669	352	1.11041009464
674	310	0.851648351648
691	355	1.05654761905
702	356	1.0289017341
653	342	1.09967845659
733	365	0.991847826087
702	344	0.960893854749
686	387	1.29431438127
709	368	1.07917888563
664	337	1.03058103976
726	375	1.06837606838
639	326	1.04153354633
688	344	1.0
692	364	1.10975609756
687	351	1.04464285714
672	347	1.06769230769
734	364	0.983783783784
725	363	1.00276243094
656	319	0.946587537092
645	337	1.09415584416
699	365	1.09281437126
665	357	1.15909090909
692	346	1.0
665	335	1.01515151515
691	339	0.963068181818
696	366	1.10909090909
696	363	1.09009009009
659	325	0.973053892216
699	347	0.985795454545
633	337	1.13851351351
684	324	0.9
702	360	1.05263157895
706	357	1.0229226361
734	381	1.07932011331
682	344	1.01775147929
676	364	1.16666666667
664	320	0.93023255814
707	343	0.942307692308
646	324	1.00621118012
710	352	0.983240223464
679	364	1.15555555556
689	339	0.968571428571
701	361	1.06176470588
706	357	1.0229226361
679	350	1.06382978723
700	348	0.988636363636
640	316	0.975308641975
670	340	1.0303030303
696	354	1.0350877193
649	339	1.0935483871
687	333	0.940677966102
674	371	1.22442244224
722	375	1.08069164265
675	346	1.05167173252
690	334	0.938202247191
703	339	0.931318681319
679	350	1.06382978723
645	333	1.06730769231
646	328	1.03144654088
677	343	1.02694610778
667	351	1.11075949367
658	343	1.08888888889
667	327	0.961764705882
759	394	1.07945205479
701	358	1.04373177843
703	340	0.936639118457
691	369	1.14596273292
704	380	1.17283950617
696	340	0.955056179775
687	350	1.03857566766
762	410	1.16477272727
687	353	1.05688622754
691	347	1.00872093023
708	347	0.961218836565
717	364	1.03116147309
749	395	1.11581920904
679	342	1.01483679525
716	369	1.06340057637
642	319	0.987616099071
681	344	1.02077151335
690	364	1.11656441718
688	340	0.977011494253
714	348	0.950819672131
691	367	1.13271604938
649	315	0.943113772455
666	347	1.08777429467
636	317	0.993730407524
682	326	0.915730337079
682	353	1.07294832827
672	353	1.1065830721
722	356	0.972677595628
678	370	1.2012987013
668	332	0.988095238095
692	353	1.0412979351
671	343	1.04573170732
667	332	0.991044776119
644	344	1.14666666667
713	344	0.932249322493
684	339	0.982608695652
662	315	0.907780979827
735	392	1.14285714286
705	372	1.11711711712
698	338	0.938888888889
662	340	1.05590062112
690	352	1.04142011834
689	375	1.19426751592
720	371	1.06303724928
737	368	0.9972899729
664	344	1.075
722	373	1.06876790831
708	366	1.0701754386
677	350	1.07033639144
726	362	0.994505494505
679	349	1.05757575758
698	340	0.949720670391
719	349	0.943243243243
695	371	1.1450617284
713	380	1.14114114114
707	317	0.812820512821
695	361	1.08083832335
681	355	1.08895705521
645	337	1.09415584416
676	331	0.959420289855
685	341	0.991279069767
691	367	1.13271604938
710	360	1.02857142857
687	352	1.05074626866
709	359	1.02571428571
683	341	0.997076023392
684	350	1.04790419162
622	329	1.1228668942
728	373	1.05070422535
635	314	0.978193146417
641	331	1.06774193548
686	362	1.11728395062
660	353	1.14983713355
690	344	0.994219653179
703	348	0.980281690141
651	330	1.02803738318
721	376	1.08985507246
713	338	0.901333333333
687	362	1.11384615385
709	364	1.05507246377
679	357	1.10869565217
701	341	0.947222222222
684	362	1.12422360248
665	340	1.04615384615
719	356	0.980716253444
705	359	1.03757225434
690	340	0.971428571429
664	365	1.22073578595
698	348	0.994285714286
671	329	0.961988304094
697	367	1.11212121212
706	350	0.983146067416
682	328	0.926553672316
710	355	1.0
671	364	1.18566775244
707	360	1.03746397695
682	328	0.926553672316
643	316	0.966360856269
714	344	0.92972972973
644	314	0.951515151515
696	347	0.994269340974
723	370	1.04815864023
628	313	0.993650793651
665	323	0.944444444444
696	343	0.971671388102
689	356	1.06906906907
636	332	1.09210526316
685	309	0.821808510638
664	322	0.941520467836
687	361	1.10736196319
637	323	1.02866242038
677	326	0.928774928775
673	341	1.02710843373
714	364	1.04
683	341	0.997076023392
681	327	0.923728813559
674	351	1.0866873065
742	352	0.902564102564
671	326	0.944927536232
717	359	1.00279329609
686	343	1.0
662	347	1.10158730159
736	372	1.02197802198
719	381	1.12721893491
726	362	0.994505494505
704	389	1.23492063492
680	346	1.03592814371
680	344	1.02380952381
638	327	1.05144694534
683	353	1.0696969697
659	334	1.02769230769
675	313	0.864640883978
708	359	1.02865329513
635	322	1.02875399361
652	341	1.09646302251
681	348	1.04504504505
721	369	1.04829545455
701	347	0.980225988701
666	329	0.976261127596
689	344	0.997101449275
683	296	0.764857881137
717	370	1.06628242075
762	361	0.900249376559
703	359	1.04360465116
752	382	1.03243243243
672	345	1.05504587156
683	346	1.02670623145
723	403	1.259375
683	338	0.979710144928
709	365	1.06104651163
679	334	0.968115942029
666	353	1.12779552716
732	379	1.07365439093
659	325	0.973053892216
656	338	1.06289308176
625	307	0.965408805031
723	369	1.04237288136
685	343	1.00292397661
714	389	1.19692307692
661	332	1.00911854103
664	337	1.03058103976
665	344	1.07165109034
680	344	1.02380952381
658	327	0.987915407855
689	320	0.867208672087
700	368	1.10843373494
680	341	1.00589970501
699	351	1.00862068966
687	343	0.997093023256
721	374	1.07780979827
776	419	1.17366946779
696	359	1.06528189911
715	345	0.932432432432
695	371	1.1450617284
675	348	1.06422018349
704	369	1.10149253731
682	358	1.1049382716
730	359	0.967654986523
666	348	1.09433962264
729	362	0.986376021798
729	349	0.918421052632
691	337	0.95197740113
640	334	1.09150326797
696	372	1.14814814815
700	364	1.08333333333
672	353	1.1065830721
658	316	0.923976608187
670	348	1.08074534161
729	366	1.00826446281
707	366	1.07331378299
649	322	0.984709480122
630	322	1.04545454545
674	347	1.06116207951
715	360	1.01408450704
687	360	1.10091743119
666	330	0.982142857143
712	349	0.961432506887
686	346	1.01764705882
684	337	0.971181556196
711	346	0.947945205479
647	324	1.00309597523
718	377	1.10557184751
747	394	1.11614730878
667	325	0.950292397661
692	372	1.1625
675	342	1.02702702703
687	330	0.924369747899
686	341	0.988405797101
653	307	0.887283236994
699	386	1.23322683706
693	348	1.00869565217
655	338	1.06624605678
717	364	1.03116147309
666	325	0.953079178886
711	381	1.15454545455
692	358	1.07185628743
657	324	0.972972972973
707	357	1.02
700	364	1.08333333333
733	394	1.16224188791
701	380	1.18380062305
660	339	1.05607476636
675	321	0.906779661017
669	347	1.07763975155
696	330	0.901639344262
701	352	1.00859598854
725	363	1.00276243094
704	370	1.10778443114
680	333	0.959654178674
705	373	1.1234939759
711	372	1.09734513274
705	349	0.980337078652
731	354	0.93899204244
656	332	1.02469135802
671	348	1.0773993808
741	369	0.991935483871
744	405	1.19469026549
685	336	0.962750716332
685	355	1.07575757576
710	343	0.934604904632
728	353	0.941333333333
695	384	1.2347266881
716	362	1.02259887006
696	358	1.05917159763
717	372	1.07826086957
694	338	0.949438202247
661	341	1.065625
708	358	1.02285714286
639	334	1.09508196721
672	343	1.04255319149
695	317	0.838624338624
681	331	0.945714285714
679	340	1.00294985251
735	353	0.924083769634
706	337	0.913279132791
725	370	1.04225352113
717	364	1.03116147309
672	362	1.16774193548
707	363	1.05523255814
719	362	1.01400560224
682	356	1.09202453988
697	352	1.02028985507
647	322	0.990769230769
653	327	1.00306748466
675	349	1.07055214724
685	329	0.924157303371
704	367	1.08902077151
662	320	0.93567251462
665	314	0.894586894587
680	343	1.0178041543
647	317	0.960606060606
659	345	1.09872611465
654	318	0.946428571429
634	357	1.28880866426
746	382	1.04945054945
651	334	1.05362776025
677	332	0.96231884058
732	365	0.994550408719
708	354	1.0
684	359	1.10461538462
639	330	1.06796116505
670	341	1.03647416413
700	341	0.949860724234
697	321	0.853723404255
733	397	1.18154761905
673	329	0.956395348837
675	341	1.02095808383
646	353	1.204778157
698	348	0.994285714286
673	360	1.15015974441
688	365	1.13003095975
670	352	1.10691823899
656	324	0.975903614458
724	376	1.08045977011
711	381	1.15454545455
712	371	1.08797653959
719	356	0.980716253444
689	347	1.01461988304
694	354	1.04117647059
683	330	0.934844192635
735	356	0.939313984169
695	341	0.963276836158
648	336	1.07692307692
696	355	1.04105571848
722	345	0.915119363395
716	336	0.884210526316
722	371	1.05698005698
744	397	1.14409221902
667	334	1.003003003
715	388	1.18654434251
715	337	0.891534391534
670	334	0.994047619048
700	359	1.05278592375
726	368	1.02793296089
672	344	1.0487804878
762	381	1.0
671	346	1.06461538462
668	340	1.03658536585
689	324	0.887671232877
662	308	0.870056497175
709	360	1.03151862464
640	320	1.0
657	344	1.09904153355
733	390	1.13702623907
700	357	1.04081632653
686	365	1.13707165109
702	341	0.94459833795
663	326	0.967359050445
710	360	1.02857142857
654	351	1.15841584158
674	349	1.07384615385
681	352	1.06990881459
694	365	1.1094224924
774	383	0.979539641944
691	353	1.04437869822
717	364	1.03116147309
715	377	1.11538461538
694	324	0.875675675676
628	314	1.0
677	353	1.08950617284
625	325	1.08333333333
647	328	1.02821316614
629	309	0.965625
706	329	0.872679045093
734	361	0.967828418231
715	354	0.980609418283
713	375	1.10946745562
700	367	1.1021021021
719	361	1.00837988827
691	346	1.00289855072
674	349	1.07384615385
669	350	1.09717868339
751	391	1.08611111111
705	344	0.952908587258
701	367	1.09880239521
684	343	1.00586510264
727	364	1.00275482094
702	347	0.977464788732
630	350	1.25
715	367	1.05459770115
643	336	1.09446254072
661	311	0.888571428571
675	354	1.10280373832
746	364	0.952879581152
749	386	1.06336088154
716	379	1.12462908012
712	351	0.972299168975
719	360	1.00278551532
705	387	1.21698113208
672	331	0.970674486804
674	359	1.13968253968
686	339	0.976945244957
690	344	0.994219653179
692	373	1.16927899687
727	370	1.03641456583
678	344	1.02994011976
693	332	0.919667590028
715	370	1.07246376812
667	353	1.12420382166
722	363	1.01114206128
707	359	1.0316091954
685	368	1.16088328076
676	349	1.06727828746
659	370	1.28027681661
661	337	1.04012345679
685	366	1.1473354232
670	353	1.11356466877
676	354	1.09937888199
677	341	1.01488095238
646	314	0.94578313253
650	328	1.01863354037
683	355	1.08231707317
686	362	1.11728395062
732	382	1.09142857143
675	324	0.923076923077
681	363	1.14150943396
698	336	0.92817679558
746	382	1.04945054945
717	353	0.96978021978
699	359	1.05588235294
707	362	1.04927536232
668	342	1.0490797546
681	363	1.14150943396
665	344	1.07165109034
699	329	0.889189189189
675	348	1.06422018349
653	327	1.00306748466
663	375	1.30208333333
701	353	1.01436781609
703	368	1.09850746269
713	372	1.09090909091
726	344	0.900523560209
730	351	0.926121372032
667	335	1.00903614458
639	333	1.08823529412
711	370	1.08504398827
709	357	1.01420454545
681	363	1.14150943396
651	332	1.0407523511
724	366	1.02234636872
679	335	0.973837209302
702	380	1.1801242236
707	345	0.953038674033
719	375	1.09011627907
695	368	1.125382263
664	326	0.96449704142
703	350	0.991501416431
684	356	1.08536585366
681	354	1.08256880734
676	326	0.931428571429
716	372	1.08139534884
696	360	1.07142857143
753	363	0.930769230769
680	335	0.971014492754
669	350	1.09717868339
695	344	0.980056980057
632	328	1.07894736842
679	355	1.09567901235
689	348	1.02052785924
733	390	1.13702623907
697	369	1.125
722	379	1.10495626822
632	331	1.09966777409
677	361	1.14240506329
674	333	0.976539589443
672	362	1.16774193548
695	348	1.00288184438
668	336	1.01204819277
687	342	0.991304347826
696	367	1.11550151976
713	381	1.14759036145
669	347	1.07763975155
672	338	1.0119760479
725	368	1.03081232493
688	357	1.07854984894
672	350	1.08695652174
679	350	1.06382978723
708	360	1.03448275862
718	365	1.03399433428
673	337	1.00297619048
653	339	1.07961783439
676	327	0.936962750716
713	376	1.11572700297
662	367	1.24406779661
670	348	1.08074534161
702	358	1.04069767442
661	341	1.065625
718	347	0.935309973046
703	371	1.11746987952
648	336	1.07692307692
686	317	0.859078590786
679	380	1.27090301003
695	340	0.957746478873
697	361	1.0744047619
711	354	0.991596638655
712	356	1.0
636	334	1.1059602649
658	326	0.981927710843
699	358	1.04985337243
714	361	1.02266288952
700	345	0.971830985915
690	346	1.00581395349
637	331	1.08169934641
664	343	1.06853582555
699	355	1.03197674419
677	314	0.865013774105
694	336	0.938547486034
681	343	1.01479289941
670	332	0.98224852071
750	374	0.994680851064
723	360	0.99173553719
670	343	1.04892966361
727	370	1.03641456583
667	325	0.950292397661
697	351	1.01445086705
670	352	1.10691823899
690	337	0.954674220963
729	381	1.09482758621
704	333	0.897574123989
666	350	1.10759493671
718	367	1.04558404558
643	332	1.06752411576
698	355	1.03498542274
668	322	0.93063583815
734	377	1.05602240896
682	357	1.09846153846
694	347	1.0
712	363	1.04011461318
652	344	1.11688311688
684	351	1.05405405405
668	354	1.12738853503
695	336	0.935933147632
681	351	1.06363636364
691	335	0.941011235955
686	349	1.03560830861
691	353	1.04437869822
694	361	1.08408408408
661	323	0.955621301775
691	365	1.11963190184
656	327	0.993920972644
677	330	0.951008645533
692	349	1.01749271137
681	338	0.985422740525
708	350	0.977653631285
722	356	0.972677595628
690	357	1.07207207207
696	341	0.960563380282
688	369	1.15673981191
674	349	1.07384615385
678	372	1.21568627451
724	376	1.08045977011
706	358	1.02873563218
671	359	1.15064102564
716	367	1.05157593123
715	365	1.04285714286
705	356	1.02005730659
697	335	0.925414364641
671	355	1.12341772152
727	371	1.04213483146
736	347	0.892030848329
719	354	0.969863013699
666	347	1.08777429467
664	314	0.897142857143
669	328	0.961876832845
689	354	1.05671641791
680	338	0.988304093567
640	333	1.08469055375
681	348	1.04504504505
706	365	1.07038123167
659	343	1.08544303797
732	354	0.936507936508
706	371	1.10746268657
700	346	0.977401129944
720	372	1.06896551724
632	313	0.981191222571
641	316	0.972307692308
669	337	1.01506024096
665	332	0.996996996997
695	353	1.03216374269
724	364	1.01111111111
739	387	1.09943181818
632	326	1.06535947712
680	335	0.971014492754
661	346	1.09841269841
723	372	1.05982905983
697	323	0.863636363636
684	336	0.965517241379
707	365	1.06725146199
713	338	0.901333333333
702	365	1.08308605341
657	319	0.943786982249
696	363	1.09009009009
678	340	1.00591715976
741	381	1.05833333333
727	346	0.90813648294
770	400	1.08108108108
657	327	0.990909090909
657	329	1.00304878049
700	369	1.11480362538
694	345	0.988538681948
673	351	1.0900621118
726	375	1.06837606838
748	365	0.953002610966
692	349	1.01749271137
710	365	1.05797101449
701	362	1.06784660767
706	373	1.12012012012
678	331	0.953890489914
707	355	1.00852272727
706	350	0.983146067416
706	359	1.03458213256
707	377	1.14242424242
703	368	1.09850746269
668	328	0.964705882353
719	359	0.997222222222
703	341	0.941988950276
687	335	0.951704545455
720	370	1.05714285714
698	346	0.982954545455
662	317	0.91884057971
712	353	0.983286908078
714	366	1.05172413793
733	371	1.02486187845
623	342	1.21708185053
701	364	1.08011869436
652	327	1.00615384615
699	351	1.00862068966
671	349	1.08385093168
688	352	1.04761904762
676	318	0.888268156425
657	348	1.12621359223
680	365	1.15873015873
671	305	0.833333333333
659	342	1.07886435331
719	375	1.09011627907
684	333	0.948717948718
699	355	1.03197674419
719	365	1.03107344633
672	349	1.08049535604
679	372	1.21172638436
683	348	1.03880597015
701	363	1.07396449704
674	342	1.03012048193
695	348	1.00288184438
681	325	0.912921348315
638	305	0.915915915916
687	319	0.866847826087
682	351	1.06042296073
733	364	0.986449864499
680	329	0.937321937322
647	313	0.937125748503
696	363	1.09009009009
713	365	1.04885057471
668	345	1.06811145511
724	350	0.935828877005
678	338	0.994117647059
643	317	0.972392638037
697	359	1.06213017751
674	340	1.01796407186
695	350	1.01449275362
715	361	1.0197740113
670	325	0.942028985507
663	353	1.13870967742
728	372	1.04494382022
705	351	0.991525423729
709	369	1.08529411765
641	352	1.21799307958
656	323	0.96996996997
695	352	1.02623906706
674	333	0.976539589443
674	323	0.920227920228
688	350	1.03550295858
708	350	0.977653631285
703	359	1.04360465116
698	377	1.17445482866
690	329	0.91135734072
704	356	1.02298850575
696	343	0.971671388102
694	356	1.05325443787
689	343	0.991329479769
716	364	1.03409090909
679	345	1.03293413174
669	368	1.22259136213
684	351	1.05405405405
666	352	1.12101910828
681	339	0.991228070175
674	330	0.959302325581
734	381	1.07932011331
728	398	1.20606060606
686	364	1.13043478261
704	362	1.05847953216
701	363	1.07396449704
673	316	0.885154061625
678	327	0.931623931624
715	363	1.03125
676	342	1.02395209581
696	354	1.0350877193
672	348	1.07407407407
710	337	0.903485254692
702	367	1.09552238806
696	372	1.14814814815
687	347	1.02058823529
693	350	1.02040816327
753	376	0.997347480106
